ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_result,entry_minute,union_source,union_source_priority,union_source_file,_20,source_variant,total_votes,action_votes,action_score_mean,action_score_max,variant,config_priority,union_config_sources,union_config_max_day,union_config_cooldown,union_config_min_score,union_config_daily_order,selected_by
SPXW,20240725,202407,12:00,720,front_weekly,PUT,0.5806922120373019,0.2948297831394192,0.5806922120373019,0.5,-0.3,-0.3,thr0.493_maxday4,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,720,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,53,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240725,202407,11:30,690,front_weekly,PUT,0.5725519678180496,0.2939637190510521,0.5725519678180496,0.5,-0.3,-0.3,thr0.493_maxday4,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,690,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,52,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240726,202407,12:50,770,zero_dte,PUT,0.5640482223420217,-0.3810248761063114,0.5640482223420217,-0.3,0.5,0.5,thr0.046_maxday8,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1,770,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,93,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240726,202407,13:00,780,front_weekly,PUT,0.5550360838878856,0.265243218151201,0.5550360838878856,-0.2491802917217408,0.2311787352039662,0.2311787352039662,thr0.493_maxday4,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,780,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,56,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240726,202407,13:30,810,zero_dte,PUT,0.5323577854287685,0.2217994372848312,0.5323577854287685,-0.3,0.5,0.5,thr0.493_maxday4,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,810,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,57,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240729,202407,10:30,630,front_weekly,PUT,0.5696483036696249,0.3864296582431157,0.5696483036696249,0.0241611147886955,-0.0901798136454413,-0.0901798136454413,thr0.493_maxday4,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,58,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240729,202407,12:50,770,front_weekly,PUT,0.5127250996221288,0.4384966924320989,0.5127250996221288,-0.1098610102035453,0.1422504629201175,0.1422504629201175,thr0.493_maxday4,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,770,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,60,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240729,202407,13:20,800,front_weekly,PUT,0.512700434312685,0.4608333636057423,0.512700434312685,-0.1003344481605351,0.1421240342671283,0.1421240342671283,thr0.493_maxday4,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,800,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,61,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240730,202407,13:45,825,front_weekly,CALL,0.5945250759108465,0.5945250759108465,0.3391535923683068,-0.0168393681892892,-0.108870899309268,-0.0168393681892892,thr0.493_maxday4,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,825,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,62,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240730,202407,14:55,895,front_weekly,CALL,0.5077058625007091,0.5077058625007091,0.4242664342415369,-0.0123617041913421,-0.099184769158215,-0.0123617041913421,thr0.493_maxday4,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,895,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,63,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240730,202407,11:05,665,zero_dte,PUT,0.3702027652298902,-0.2610524090958003,0.3702027652298902,-0.3,0.5,0.5,thr0.046_maxday8,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1,665,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,99,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240731,202407,13:30,810,front_weekly,CALL,0.5360128105633077,0.5360128105633077,0.4847961578096175,-0.0693574799268055,-0.3,-0.0693574799268055,thr0.493_maxday4,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,810,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,64,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240731,202407,10:30,630,zero_dte,PUT,0.0605714920210307,-0.108068997436758,0.0605714920210307,-0.1052940967036228,0.1168423204001778,0.1168423204001778,thr0.046_maxday8,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,103,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240731,202407,13:35,815,front_weekly,CALL,0.0584030029536136,0.0584030029536136,-0.0633481485676532,0.1989696190117753,-0.3,0.1989696190117753,thr0.046_maxday8,202407,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1,815,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,104,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240801,202408,11:30,690,zero_dte,CALL,0.4781372043054067,0.4781372043054067,-0.2375255032536992,-0.3,0.5,-0.3,cons_votes1_score0.00_maxday3_cool30_maxside2,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_return_minmonth18_v1,690,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,41,d65ret,1.0,1.0,0.4781372043054067,0.4781372043054067,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240801,202408,10:30,630,zero_dte,CALL,0.3157068289921039,0.4991436026531433,-0.2945551921523836,-0.3,0.5,-0.3,cons_votes1_score0.00_maxday3_cool30_maxside2,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_return_minmonth18_v1,630,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,40,d65ret,3.0,2.0,0.3157068289921039,0.4991436026531433,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240801,202408,11:00,660,zero_dte,PUT,0.1539399138198213,-0.2092141617249579,0.1539399138198213,-0.3,0.5,0.5,thr0.026_maxday2,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1,660,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,106,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240802,202408,11:10,670,front_weekly,CALL,0.6457849480041775,0.6457849480041775,0.3936368289665016,0.0141732523760458,-0.0950304637009096,0.0141732523760458,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,670,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,66,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240802,202408,10:40,640,front_weekly,CALL,0.6291699310731772,0.6291699310731772,0.311279715294448,0.0103335771139025,-0.1418502068204501,0.0103335771139025,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,640,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,65,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240802,202408,14:15,855,front_weekly,CALL,0.6208150676081305,0.6208150676081305,0.3430161729919053,0.0749546121991595,-0.0953789596742431,0.0749546121991595,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,855,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,68,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240805,202408,11:15,675,front_weekly,CALL,0.7760300259573095,0.7760300259573095,0.2159111368950254,-0.0702566140624667,0.1023715090667098,-0.0702566140624667,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,675,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,69,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240805,202408,13:20,800,front_weekly,CALL,0.722387764440186,0.722387764440186,0.3605964078195003,-0.1656288969412589,0.3031060760645312,-0.1656288969412589,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,800,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,73,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240805,202408,11:45,705,front_weekly,CALL,0.6964923529538448,0.6964923529538448,0.1708764596357144,-0.0639063777824886,0.1423542863786828,-0.0639063777824886,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,705,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,70,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240806,202408,10:35,635,front_weekly,CALL,0.6509573552450005,0.6509573552450005,0.1771148718683774,0.0219052622766595,-0.3,0.0219052622766595,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,635,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,74,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240806,202408,11:20,680,front_weekly,CALL,0.6127491568828356,0.6127491568828356,0.2864740147731118,0.2162876882914211,-0.3,0.2162876882914211,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,680,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,75,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240806,202408,12:45,765,front_weekly,CALL,0.6097837584563764,0.6097837584563764,0.2800319781318546,0.0447591722180418,0.011278166914614,0.0447591722180418,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,765,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,77,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240807,202408,13:35,815,front_weekly,PUT,0.7008198284069466,0.3314988602190314,0.7008198284069466,-0.3,0.5,0.5,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,815,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,83,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240807,202408,12:25,745,front_weekly,PUT,0.6322196813169295,0.2886130561314915,0.6322196813169295,-0.3,0.5,0.5,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,745,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,81,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240807,202408,12:55,775,front_weekly,PUT,0.6186430167753931,0.3571788304149154,0.6186430167753931,-0.3,0.5,0.5,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,775,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,82,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240808,202408,11:00,660,zero_dte,PUT,0.3214451165185369,-0.2275179168973622,0.3214451165185369,0.2428570915670955,-0.3,-0.3,thr0.026_maxday2,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1,660,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,116,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240808,202408,12:00,720,zero_dte,PUT,0.2958767223322097,-0.2713911732066217,0.3737749999310994,-0.3,-0.3,-0.3,cons_votes1_score0.00_maxday3_cool30_maxside2,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d50_return_minmonth18_v1,720,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,52,d50ret,2.0,2.0,0.2958767223322097,0.3737749999310994,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240808,202408,10:30,630,zero_dte,PUT,0.2577043519394558,-0.2213583205792228,0.2577043519394558,0.2938741647613181,-0.3,-0.3,thr0.026_maxday2,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,115,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240809,202408,13:50,830,front_weekly,PUT,0.6529316340362942,0.2633642809926501,0.6529316340362942,-0.0489013671875,0.017822894835872,0.017822894835872,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,830,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,85,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240809,202408,11:10,670,front_weekly,PUT,0.6279860899437132,0.2376770322466966,0.6279860899437132,0.020491763713123,-0.1366143609554561,-0.1366143609554561,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,670,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,84,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240809,202408,14:20,860,front_weekly,PUT,0.6147290117760402,0.2686316956703055,0.6147290117760402,0.0014023847577702,0.0161938403643027,0.0161938403643027,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,860,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,86,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240812,202408,12:40,760,front_weekly,PUT,0.6394917429376227,0.3372981351359879,0.6394917429376227,-0.1261538461538461,0.0774598088509279,0.0774598088509279,thr0.600_maxdayall,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1,760,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,87,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240812,202408,11:00,660,zero_dte,PUT,0.1037459595572464,-0.3415580838942976,0.1037459595572464,-0.3,0.5,0.5,thr0.026_maxday2,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1,660,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,120,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20240812,202408,10:30,630,front_weekly,PUT,0.0416580073448076,-0.0728294380230216,0.0416580073448076,0.0555599999950995,0.083741461112019,0.083741461112019,thr0.026_maxday2,202408,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,119,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
