ticker,year,feature,rows,finite,distinct_finite,missing_rate,minimum,maximum
SPY,2023,qdyn_call_log_unique_timestamp_count,1116,1116,777,0.0,5.135798437050262,7.934871565945177
SPY,2023,qdyn_call_timestamp_collision_fraction,1116,1116,1104,0.0,0.015810276679841896,0.4911417322834646
SPY,2023,qdyn_call_update_acceleration_10s_vs_prior20s,1116,1116,1108,0.0,-3.801091444720864,1.0792693258249788
SPY,2023,qdyn_call_unambiguous_state_change_fraction,1116,1116,1071,0.0,0.5384615384615384,0.9097744360902256
SPY,2023,qdyn_call_unambiguous_price_change_fraction,1116,1116,1003,0.0,0.0,0.4157303370786517
SPY,2023,qdyn_call_unambiguous_size_only_change_fraction,1116,1116,1084,0.0,0.07048458149779736,0.6194029850746269
SPY,2023,qdyn_call_log_bid_size_increase,1116,1116,139,0.0,0.6931471805599453,5.424950017481403
SPY,2023,qdyn_call_log_bid_size_decrease,1116,1116,103,0.0,1.3862943611198906,4.770684624465665
SPY,2023,qdyn_call_log_ask_size_increase,1116,1116,127,0.0,0.0,5.2574953720277815
SPY,2023,qdyn_call_log_ask_size_decrease,1116,1116,100,0.0,0.0,4.8283137373023015
SPY,2023,qdyn_call_bid_exchange_change_fraction,1116,1116,1090,0.0,0.032640949554896145,0.6413043478260869
SPY,2023,qdyn_call_ask_exchange_change_fraction,1116,1116,1084,0.0,0.0,0.5682819383259912
SPY,2023,qdyn_call_log_last_update_age_ms,1116,1116,282,0.0,0.6931471805599453,8.071218539969863
SPY,2023,qdyn_put_log_update_count,1116,1116,853,0.0,5.14166355650266,8.108021221376747
SPY,2023,qdyn_put_log_unique_timestamp_count,1116,1116,791,0.0,4.969813299576001,7.908387159290043
SPY,2023,qdyn_put_timestamp_collision_fraction,1116,1116,1104,0.0,0.15135135135135136,0.4908883826879271
SPY,2023,qdyn_put_update_acceleration_10s_vs_prior20s,1116,1116,1108,0.0,-1.452985735618563,0.9723665790929925
SPY,2023,qdyn_put_unambiguous_state_change_fraction,1116,1116,1080,0.0,0.5497159090909091,0.8892857142857142
SPY,2023,qdyn_put_unambiguous_price_change_fraction,1116,1116,1005,0.0,0.0,0.5078125
SPY,2023,qdyn_put_unambiguous_size_only_change_fraction,1116,1116,1094,0.0,0.05017921146953405,0.6321428571428571
SPY,2023,qdyn_put_log_bid_size_increase,1116,1116,142,0.0,0.6931471805599453,5.153291594497779
SPY,2023,qdyn_put_log_bid_size_decrease,1116,1116,113,0.0,0.6931471805599453,4.976733742420574
SPY,2023,qdyn_put_log_ask_size_increase,1116,1116,121,0.0,1.791759469228055,5.1647859739235145
SPY,2023,qdyn_put_log_ask_size_decrease,1116,1116,101,0.0,1.0986122886681098,4.9344739331306915
SPY,2023,qdyn_put_bid_exchange_change_fraction,1116,1116,1088,0.0,0.011627906976744186,0.5136476426799007
SPY,2023,qdyn_put_ask_exchange_change_fraction,1116,1116,1082,0.0,0.052995391705069124,0.4988009592326139
SPY,2023,qdyn_put_log_last_update_age_ms,1116,1116,305,0.0,0.6931471805599453,7.731053144007127
SPY,2024,qdyn_call_log_update_count,1158,1158,895,0.0,5.480638923341991,8.300031711779575
SPY,2024,qdyn_call_log_unique_timestamp_count,1158,1158,817,0.0,5.332718793265369,7.981049759665957
SPY,2024,qdyn_call_timestamp_collision_fraction,1158,1158,1150,0.0,0.11688311688311688,0.5763062596999483
SPY,2024,qdyn_call_update_acceleration_10s_vs_prior20s,1158,1158,1149,0.0,-1.9600947840472698,1.5578951481687437
SPY,2024,qdyn_call_unambiguous_state_change_fraction,1158,1158,1108,0.0,0.4087301587301587,0.8840970350404312
SPY,2024,qdyn_call_unambiguous_price_change_fraction,1158,1158,987,0.0,0.0,0.20279720279720279
SPY,2024,qdyn_call_unambiguous_size_only_change_fraction,1158,1158,1132,0.0,0.0987535953978907,0.6802721088435374
SPY,2024,qdyn_call_log_bid_size_increase,1158,1158,130,0.0,1.6094379124341003,5.0106352940962555
SPY,2024,qdyn_call_log_bid_size_decrease,1158,1158,114,0.0,1.6094379124341003,4.867534450455582
SPY,2024,qdyn_call_log_ask_size_increase,1158,1158,123,0.0,0.6931471805599453,5.209486152841421
SPY,2024,qdyn_call_log_ask_size_decrease,1158,1158,118,0.0,1.0986122886681098,4.997212273764115
SPY,2024,qdyn_call_bid_exchange_change_fraction,1158,1158,1120,0.0,0.028315946348733235,0.3944723618090452
SPY,2024,qdyn_call_ask_exchange_change_fraction,1158,1158,1119,0.0,0.0045871559633027525,0.45652173913043476
SPY,2024,qdyn_call_log_last_update_age_ms,1158,1158,287,0.0,0.6931471805599453,7.615791072035833
SPY,2024,qdyn_put_log_update_count,1158,1158,896,0.0,5.278114659230517,8.29254851397576
SPY,2024,qdyn_put_log_unique_timestamp_count,1158,1158,840,0.0,5.075173815233827,7.9672801789422
SPY,2024,qdyn_put_timestamp_collision_fraction,1158,1158,1144,0.0,0.12734082397003746,0.5932754880694143
SPY,2024,qdyn_put_update_acceleration_10s_vs_prior20s,1158,1158,1152,0.0,-1.9843954115183777,1.3208896640944705
SPY,2024,qdyn_put_unambiguous_state_change_fraction,1158,1158,1107,0.0,0.5384615384615384,0.885286783042394
SPY,2024,qdyn_put_unambiguous_price_change_fraction,1158,1158,1040,0.0,0.0,0.2138047138047138
SPY,2024,qdyn_put_unambiguous_size_only_change_fraction,1158,1158,1141,0.0,0.07480314960629922,0.6588785046728972
SPY,2024,qdyn_put_log_bid_size_increase,1158,1158,138,0.0,0.6931471805599453,5.087596335232384
SPY,2024,qdyn_put_log_bid_size_decrease,1158,1158,124,0.0,0.0,4.990432586778736
SPY,2024,qdyn_put_log_ask_size_increase,1158,1158,121,0.0,1.0986122886681098,4.969813299576001
SPY,2024,qdyn_put_log_ask_size_decrease,1158,1158,118,0.0,1.0986122886681098,5.049856007249537
SPY,2024,qdyn_put_bid_exchange_change_fraction,1158,1158,1118,0.0,0.009345794392523364,0.43037974683544306
SPY,2024,qdyn_put_ask_exchange_change_fraction,1158,1158,1122,0.0,0.0,0.5158371040723982
SPY,2024,qdyn_put_log_last_update_age_ms,1158,1158,296,0.0,0.6931471805599453,7.9208096792886
SPY,2025,qdyn_call_log_update_count,1161,1160,1018,0.0008613264427217437,5.796057750765372,9.05204779298159
SPY,2025,qdyn_call_log_unique_timestamp_count,1161,1160,972,0.0008613264427217437,5.676753802268282,8.638879709672837
SPY,2025,qdyn_call_timestamp_collision_fraction,1161,1160,1158,0.0008613264427217437,0.19817073170731708,0.6931216931216931
SPY,2025,qdyn_call_update_acceleration_10s_vs_prior20s,1161,1160,1157,0.0008613264427217437,-1.0363534493625022,1.0127509980617173
SPY,2025,qdyn_call_unambiguous_state_change_fraction,1161,1160,1131,0.0008613264427217437,0.49261083743842365,0.9245742092457421
SPY,2025,qdyn_call_unambiguous_price_change_fraction,1161,1160,1010,0.0008613264427217437,0.0,0.4824766355140187
SPY,2025,qdyn_call_unambiguous_size_only_change_fraction,1161,1160,1148,0.0008613264427217437,0.10782934833567745,0.7380191693290735
SPY,2025,qdyn_call_log_bid_size_increase,1161,1160,155,0.0008613264427217437,1.791759469228055,5.703782474656201
SPY,2025,qdyn_call_log_bid_size_decrease,1161,1160,145,0.0008613264427217437,2.1972245773362196,5.459585514144159
SPY,2025,qdyn_call_log_ask_size_increase,1161,1160,166,0.0008613264427217437,1.6094379124341003,5.4680601411351315
SPY,2025,qdyn_call_log_ask_size_decrease,1161,1160,148,0.0008613264427217437,1.0986122886681098,5.37989735354046
SPY,2025,qdyn_call_bid_exchange_change_fraction,1161,1160,1143,0.0008613264427217437,0.027093596059113302,0.5344352617079889
SPY,2025,qdyn_call_ask_exchange_change_fraction,1161,1160,1144,0.0008613264427217437,0.007389162561576354,0.5020661157024794
SPY,2025,qdyn_call_log_last_update_age_ms,1161,1160,208,0.0008613264427217437,0.6931471805599453,7.074963197966044
SPY,2025,qdyn_put_log_update_count,1161,1160,1014,0.0008613264427217437,6.20050917404269,9.147187556970914
SPY,2025,qdyn_put_log_unique_timestamp_count,1161,1160,963,0.0008613264427217437,5.8289456176102075,8.683893367307235
SPY,2025,qdyn_put_timestamp_collision_fraction,1161,1160,1155,0.0008613264427217437,0.20433996383363473,0.6921992481203008
SPY,2025,qdyn_put_update_acceleration_10s_vs_prior20s,1161,1160,1154,0.0008613264427217437,-1.0775588794702773,0.6639605594734135
SPY,2025,qdyn_put_unambiguous_state_change_fraction,1161,1160,1137,0.0008613264427217437,0.5676470588235294,0.8906976744186047
SPY,2025,qdyn_put_unambiguous_price_change_fraction,1161,1160,1044,0.0008613264427217437,0.0,0.4098101265822785
SPY,2025,qdyn_put_unambiguous_size_only_change_fraction,1161,1160,1135,0.0008613264427217437,0.06172839506172839,0.6192170818505338
SPY,2025,qdyn_put_log_bid_size_increase,1161,1160,158,0.0008613264427217437,1.0986122886681098,5.683579767338681
SPY,2025,qdyn_put_log_bid_size_decrease,1161,1160,145,0.0008613264427217437,1.3862943611198906,5.605802066295998
SPY,2025,qdyn_put_log_ask_size_increase,1161,1160,150,0.0008613264427217437,1.6094379124341003,5.303304908059076
SPY,2025,qdyn_put_log_ask_size_decrease,1161,1160,136,0.0008613264427217437,1.3862943611198906,5.147494476813453
SPY,2025,qdyn_put_bid_exchange_change_fraction,1161,1160,1145,0.0008613264427217437,0.011142061281337047,0.43737166324435317
SPY,2025,qdyn_put_ask_exchange_change_fraction,1161,1160,1131,0.0008613264427217437,0.05128205128205128,0.5555555555555556
SPY,2025,qdyn_put_log_last_update_age_ms,1161,1160,206,0.0008613264427217437,0.6931471805599453,6.964135612418245
