dir,name,trade_file,fold_file,passed_metrics,fold_ok,fold_issue,overall_trades,overall_win_rate,overall_profit_factor,overall_pnl_return,overall_min_month_trades,overall_call_rate,overall_positive_month_rate,SPXW_trades,SPXW_win_rate,SPXW_profit_factor,SPXW_pnl_return,SPXW_min_month_trades,SPXW_call_rate,SPXW_positive_month_rate,SPY_trades,SPY_win_rate,SPY_profit_factor,SPY_pnl_return,SPY_min_month_trades,SPY_call_rate,SPY_positive_month_rate,QQQ_trades,QQQ_win_rate,QQQ_profit_factor,QQQ_pnl_return,QQQ_min_month_trades,QQQ_call_rate,QQQ_positive_month_rate,passed_all
research_papers\JEPA\results\event_option_current_best_causal_qqqbalanced_spxwrouter_spy2025h2circuit_2026janmay_risk5000,event_option_current_best_causal_qqqbalanced_spxwrouter_spy2025h2circuit_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",536,0.498134328358209,1.5165875818042827,38.96021225243321,96,0.6119402985074627,1.0,264,0.4772727272727273,1.3759724886681883,12.989315056929449,53,0.5833333333333334,1.0,130,0.5,1.6272821345818882,14.741549904049515,20,0.6461538461538462,0.75,142,0.5352112676056338,1.646510714566215,11.229347291454252,18,0.6338028169014085,1.0,False
research_papers\JEPA\results\event_option_current_best_causal_nestedbackfill_curvehealth_2026janmay_risk5000,event_option_current_best_causal_nestedbackfill_curvehealth_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",501,0.5029940119760479,1.4952469248421245,31.239113941242007,100,0.5269461077844312,1.0,263,0.4790874524714829,1.3763241019180337,12.888565564335114,53,0.5817490494296578,1.0,115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,123,0.5528455284552846,1.8261964458107638,11.68723077956854,19,0.6504065040650406,1.0,False
research_papers\JEPA\results\event_option_current_best_causal_qqqcurrent_spxwrouter_spy2025h2circuit_2026janmay_risk5000,event_option_current_best_causal_qqqcurrent_spxwrouter_spy2025h2circuit_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",556,0.4892086330935252,1.4908119576836407,40.054681089486856,111,0.5431654676258992,1.0,264,0.4772727272727273,1.3759724886681883,12.989315056929449,53,0.5833333333333334,1.0,130,0.5,1.6272821345818882,14.741549904049515,20,0.6461538461538462,0.75,162,0.5,1.5230873144999777,12.323816128507893,33,0.3950617283950617,0.75,False
research_papers\JEPA\results\event_option_current_best_causal_qqqcurrent_spxwrouter_spy2025h2circuit_2026janjun_risk5000,event_option_current_best_causal_qqqcurrent_spxwrouter_spy2025h2circuit_2026janjun_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",556,0.4892086330935252,1.4908119576836407,40.054681089486856,111,0.5431654676258992,1.0,264,0.4772727272727273,1.3759724886681883,12.989315056929449,53,0.5833333333333334,1.0,130,0.5,1.6272821345818882,14.741549904049515,20,0.6461538461538462,0.75,162,0.5,1.5230873144999777,12.323816128507893,33,0.3950617283950617,0.75,False
research_papers\JEPA\results\event_option_current_best_causal_qqqbalanced_spxwrouter_spybackfill_m18_2026janjun_risk5000,event_option_current_best_causal_qqqbalanced_spxwrouter_spybackfill_m18_2026janjun_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",520,0.5,1.470308006965548,31.18197994572205,99,0.5288461538461539,1.0,264,0.4772727272727273,1.3759724886681883,12.989315056929449,53,0.5833333333333334,1.0,114,0.5087719298245614,1.4841200777086019,6.96331759733835,19,0.2719298245614035,1.0,142,0.5352112676056338,1.646510714566215,11.229347291454252,18,0.6338028169014085,1.0,False
research_papers\JEPA\results\event_option_current_best_causal_qqqbalanced_spxwrouter_spybackfill_m18_2026janmay_risk5000,event_option_current_best_causal_qqqbalanced_spxwrouter_spybackfill_m18_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",520,0.5,1.470308006965548,31.18197994572205,99,0.5288461538461539,1.0,264,0.4772727272727273,1.3759724886681883,12.989315056929449,53,0.5833333333333334,1.0,114,0.5087719298245614,1.4841200777086019,6.96331759733835,19,0.2719298245614035,1.0,142,0.5352112676056338,1.646510714566215,11.229347291454252,18,0.6338028169014085,1.0,False
research_papers\JEPA\results\event_option_current_best_causal_qqqbackfill_d65_spxwrouter_spybackfill_m19_2026janmay_risk5000,event_option_current_best_causal_qqqbackfill_d65_spxwrouter_spybackfill_m19_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",529,0.499054820415879,1.4619120754833106,31.18436490956053,100,0.5293005671077504,1.0,264,0.4772727272727273,1.3759724886681883,12.989315056929449,53,0.5833333333333334,1.0,114,0.5087719298245614,1.4841200777086019,6.96331759733835,19,0.2719298245614035,1.0,151,0.5298013245033113,1.6045246792490993,11.23173225529273,19,0.6291390728476821,1.0,False
research_papers\JEPA\results\event_option_current_best_causal_qqqbackfill_d65_spxwrouter_spybackfill_m19_2026janjun_risk5000,event_option_current_best_causal_qqqbackfill_d65_spxwrouter_spybackfill_m19_2026janjun_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",529,0.499054820415879,1.4619120754833106,31.18436490956053,100,0.5293005671077504,1.0,264,0.4772727272727273,1.3759724886681883,12.989315056929449,53,0.5833333333333334,1.0,114,0.5087719298245614,1.4841200777086019,6.96331759733835,19,0.2719298245614035,1.0,151,0.5298013245033113,1.6045246792490993,11.23173225529273,19,0.6291390728476821,1.0,False
research_papers\JEPA\results\event_option_current_best_causal_curvehealth_qiq_topk_s2_2026janmay_risk5000,event_option_current_best_causal_curvehealth_qiq_topk_s2_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",566,0.49646643109540634,1.458340997482953,32.16622853624396,120,0.5459363957597173,1.0,263,0.4790874524714829,1.3763241019180337,12.888565564335114,53,0.5817490494296578,1.0,115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,188,0.5159574468085106,1.5936816610552922,12.614345374570494,40,0.6648936170212766,1.0,False
research_papers\JEPA\results\event_option_current_best_causal_curvehealth_qqq_topk_s2_2026janmay_risk5000,event_option_current_best_causal_curvehealth_qqq_topk_s2_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",566,0.49646643109540634,1.458340997482953,32.16622853624396,120,0.5459363957597173,1.0,263,0.4790874524714829,1.3763241019180337,12.888565564335114,53,0.5817490494296578,1.0,115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,188,0.5159574468085106,1.5936816610552922,12.614345374570494,40,0.6648936170212766,1.0,False
research_papers\JEPA\results\event_option_candidate_spxw_maxday7_qqq_outer_spy_junes2_2026janjun_partial_risk5000,event_option_candidate_spxw_maxday7_qqq_outer_spy_junes2_2026janjun_partial_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",566,0.49646643109540634,1.458340997482953,32.16622853624396,120,0.5459363957597173,1.0,263,0.4790874524714829,1.3763241019180337,12.888565564335114,53,0.5817490494296578,1.0,115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,188,0.5159574468085106,1.5936816610552922,12.614345374570494,40,0.6648936170212766,1.0,False
research_papers\JEPA\results\event_option_candidate_spxw_maxday7_qqq_outer_spy_nested_2026janmay_risk5000,event_option_candidate_spxw_maxday7_qqq_outer_spy_nested_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",566,0.49646643109540634,1.458340997482953,32.16622853624396,120,0.5459363957597173,1.0,263,0.4790874524714829,1.3763241019180337,12.888565564335114,53,0.5817490494296578,1.0,115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,188,0.5159574468085106,1.5936816610552922,12.614345374570494,40,0.6648936170212766,1.0,False
research_papers\JEPA\results\event_option_current_best_causal_nestedbackfill_spxwrouter_2026janmay_risk5000,event_option_current_best_causal_nestedbackfill_spxwrouter_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,True,False,"weak_modes:INSUFFICIENT_ROWS,NO_HISTORY",530,0.4981132075471698,1.4554445324691108,30.88436490956053,100,0.5283018867924528,1.0,264,0.4772727272727273,1.3759724886681883,12.989315056929449,53,0.5833333333333334,1.0,115,0.5043478260869565,1.453797777321281,6.6633175973383505,20,0.26956521739130435,1.0,151,0.5298013245033113,1.6045246792490993,11.23173225529273,19,0.6291390728476821,1.0,False
research_papers\JEPA\results\event_option_spxw_static_union_online_wideqfw_cd15_2026janmay_risk5000,event_option_spxw_static_union_online_wideqfw_cd15_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,False,True,ok,197,0.5380710659898477,1.721945745926225,15.214407655275156,21,0.6802030456852792,1.0,197,0.5380710659898477,1.721945745926225,15.214407655275156,21,0.6802030456852792,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_pre2026_frozen_selectors_literal_gates_2026janmay_risk5000,event_option_pre2026_frozen_selectors_literal_gates_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,False,True,ok,467,0.5267665952890792,1.6692135226540838,38.950153620000236,74,0.7066381156316917,1.0,190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,135,0.5037037037037037,1.6771143892154587,16.045434079554987,20,0.6296296296296297,0.75,142,0.5352112676056338,1.646510714566215,11.229347291454252,18,0.6338028169014085,1.0,False
research_papers\JEPA\results\event_option_pre2026_literal_gates_spxwvol25_spytopk_qqqbalanced_2026janmay_risk5000,event_option_pre2026_literal_gates_spxwvol25_spytopk_qqqbalanced_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,False,True,ok,467,0.5267665952890792,1.6692135226540838,38.950153620000236,74,0.7066381156316917,1.0,190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,135,0.5037037037037037,1.6771143892154587,16.045434079554987,20,0.6296296296296297,0.75,142,0.5352112676056338,1.646510714566215,11.229347291454252,18,0.6338028169014085,1.0,False
research_papers\JEPA\results\event_option_gate_full19_physics_pooled_2026_janjun_d80_win_v1,event_option_gate_full19_physics_pooled_2026_janjun_d80_win_v1,event_option_gate_trades.csv,fold_configs.csv,False,True,ok,129,0.5581395348837209,1.573919635140791,5.590176446683027,15,0.6124031007751938,0.75,31,0.6774193548387096,2.760972420853354,3.06545123274791,0,0.5806451612903226,0.5,70,0.4714285714285714,0.981372979925853,-0.11556913599141866,3,0.6285714285714286,0.5,28,0.6428571428571429,2.470757216064421,2.640294349926535,5,0.6071428571428571,1.0,False
research_papers\JEPA\results\event_static_union_dynamic_source_rank_longsrc_2025_2026janmay_diag_v1,event_static_union_dynamic_source_rank_longsrc_2025_2026janmay_diag_v1,combined_trades.csv,combined_folds.csv,False,True,ok,444,0.5180180180180181,1.5007842735957404,20.174533623841192,99,0.6306306306306306,0.75,81,0.5679012345679012,1.9742709906504652,6.916575673429987,19,0.5802469135802469,0.75,211,0.5260663507109005,1.5040867004342957,9.59814874924479,45,0.6635071090047393,0.5,152,0.48026315789473684,1.2587173597542507,3.659809201166418,34,0.6118421052631579,0.5,False
research_papers\JEPA\results\event_static_union_pretest_octdec_selected_2026janmay_risk5000_v1,event_static_union_pretest_octdec_selected_2026janmay_risk5000_v1,combined_trades.csv,combined_folds.csv,False,True,ok,952,0.4957983193277311,1.488467213938002,53.76493992568338,179,0.6207983193277311,1.0,190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,325,0.5107692307692308,1.5770911467305875,24.232139906724612,70,0.5138461538461538,1.0,437,0.4668192219679634,1.35054706341436,17.857427769967764,72,0.6155606407322655,1.0,False
research_papers\JEPA\results\event_option_gate_full19_physics_pooled_2026_janjun_d65_win_maxday2_v1,event_option_gate_full19_physics_pooled_2026_janjun_d65_win_maxday2_v1,event_option_gate_trades.csv,fold_configs.csv,False,True,ok,220,0.5545454545454546,1.4841490851641712,8.600043481202214,39,0.7181818181818181,1.0,100,0.5,1.2090448433170229,1.9587712880876738,14,0.7,0.5,68,0.5588235294117647,1.4679366538328549,2.461981033879886,4,0.7205882352941176,0.75,52,0.6538461538461539,2.3344876990115253,4.179291159234653,3,0.75,0.75,False
research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_spxw_spy_qqq_2026janmay_v1,event_trade_union_config_selector_scorecap5pool_monthly_s3_ordergrid_spxw_spy_qqq_2026janmay_v1,combined_trades.csv,combined_folds.csv,False,True,ok,818,0.49511002444987773,1.4807338135196562,47.462748645529445,147,0.597799511002445,1.0,134,0.582089552238806,2.151691280200147,12.493151017873931,19,0.7985074626865671,1.0,318,0.5031446540880503,1.5396240061831727,22.332966576897586,63,0.5345911949685535,1.0,366,0.4562841530054645,1.271779048027831,12.63663105075793,52,0.5792349726775956,0.75,False
research_papers\JEPA\results\event_trade_union_component_meta_selector_scorecap5pool_s3_2026janmay_v1,event_trade_union_component_meta_selector_scorecap5pool_s3_2026janmay_v1,combined_trades.csv,combined_folds.csv,False,True,ok,838,0.4928400954653938,1.454837779412051,45.980535495790875,167,0.6085918854415274,1.0,134,0.5597014925373134,1.9282930089878336,10.965543622847072,19,0.7985074626865671,1.0,318,0.5031446540880503,1.5396240061831727,22.332966576897586,63,0.5345911949685535,1.0,386,0.46113989637305697,1.2647968564308485,12.682025296046211,72,0.6036269430051814,0.75,False
research_papers\JEPA\results\event_trade_union_component_meta_selector_scorecap5pool_s3_with_qqq_staticpre_2026janmay_v1,event_trade_union_component_meta_selector_scorecap5pool_s3_with_qqq_staticpre_2026janmay_v1,combined_trades.csv,combined_folds.csv,False,True,ok,838,0.4928400954653938,1.454837779412051,45.980535495790875,167,0.6085918854415274,1.0,134,0.5597014925373134,1.9282930089878336,10.965543622847072,19,0.7985074626865671,1.0,318,0.5031446540880503,1.5396240061831727,22.332966576897586,63,0.5345911949685535,1.0,386,0.46113989637305697,1.2647968564308485,12.682025296046211,72,0.6036269430051814,0.75,False
research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_spy_qqq_2026janmay_v1,event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_spy_qqq_2026janmay_v1,combined_trades.csv,combined_folds.csv,False,True,ok,838,0.4892601431980907,1.4511078383294136,45.83486760583647,167,0.6085918854415274,1.0,134,0.5074626865671642,1.6266800548619096,8.319728676976583,19,0.7985074626865671,1.0,318,0.5157232704402516,1.6141363499045411,24.83311363281367,63,0.5345911949685535,1.0,386,0.46113989637305697,1.2647968564308485,12.682025296046211,72,0.6036269430051814,0.75,False
research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_spy_qqq_2026janmay_v2,event_trade_union_config_selector_scorecap5pool_monthly_s3_spxw_spy_qqq_2026janmay_v2,combined_trades.csv,combined_folds.csv,False,True,ok,838,0.4892601431980907,1.4511078383294136,45.83486760583647,167,0.6085918854415274,1.0,134,0.5074626865671642,1.6266800548619096,8.319728676976583,19,0.7985074626865671,1.0,318,0.5157232704402516,1.6141363499045411,24.83311363281367,63,0.5345911949685535,1.0,386,0.46113989637305697,1.2647968564308485,12.682025296046211,72,0.6036269430051814,0.75,False
research_papers\JEPA\results\event_trade_union_component_meta_selector_scorecap5pool_s3_top5penalty_2026janmay_v1,event_trade_union_component_meta_selector_scorecap5pool_s3_top5penalty_2026janmay_v1,combined_trades.csv,combined_folds.csv,False,True,ok,838,0.48687350835322196,1.4259440380488022,43.66468513389701,167,0.6014319809069213,1.0,134,0.5597014925373134,1.9282930089878336,10.965543622847072,19,0.7985074626865671,1.0,318,0.5031446540880503,1.5396240061831727,22.332966576897586,63,0.5345911949685535,1.0,386,0.4481865284974093,1.2102076456242237,10.366174934152347,72,0.5880829015544041,0.75,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_mixed_d50d25_causal_2025_2026_v1,event_option_gate_dense15_zero_dte_mixed_d50d25_causal_2025_2026_v1,combined_trades.csv,combined_folds.csv,False,True,ok,356,0.4606741573033708,1.4236111111111114,24.4,73,0.3258426966292135,0.5,99,0.48484848484848486,1.568627450980392,8.7,18,0.31313131313131315,0.5,100,0.46,1.4197530864197527,6.800000000000001,18,0.33,0.5,157,0.445859872611465,1.3409961685823755,8.9,34,0.33121019108280253,0.75,False
research_papers\JEPA\results\event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janjun_rebuild_risk5000,event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janjun_rebuild_risk5000,combined_trades.csv,combined_folds.csv,False,True,ok,412,0.4878640776699029,1.4111975993793078,21.32644364921751,77,0.5072815533980582,1.0,128,0.515625,1.6693423941115757,8.544221642307212,24,0.7109375,1.0,135,0.4444444444444444,1.1804674476494752,3.435870401183864,26,0.32592592592592595,0.75,149,0.5033557046979866,1.4659106010232559,9.346351605726433,27,0.4966442953020134,1.0,False
research_papers\JEPA\results\event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_n120_combined,event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_n120_combined,combined_trades.csv,combined_folds.csv,False,True,ok,475,0.5010526315789474,1.3772838646755015,18.351535400616857,83,0.4926315789473684,0.75,185,0.5891891891891892,1.8398429280253326,8.61214768841202,24,0.7243243243243244,1.0,135,0.42962962962962964,1.132937710444269,1.950864608480026,26,0.32592592592592595,0.75,155,0.45806451612903226,1.3284677076553832,7.78852310372481,25,0.36129032258064514,0.75,False
research_papers\JEPA\results\event_option_pre2026_policy_wr45_pf12_2026janmay_risk5000,event_option_pre2026_policy_wr45_pf12_2026janmay_risk5000,combined_trades.csv,combined_folds.csv,False,True,ok,596,0.46308724832214765,1.340275870719463,25.3329480100628,85,0.7449664429530202,0.75,190,0.5368421052631579,1.6812987375759074,11.675372248991003,31,0.8157894736842105,0.75,135,0.5037037037037037,1.6771143892154587,16.045434079554987,20,0.6296296296296297,0.75,271,0.39114391143911437,0.928963537596092,-2.387858318483188,29,0.7527675276752768,0.5,False
research_papers\JEPA\results\event_trade_union_window_meta_selector_full20_2026_frozen_2025select_s3s6s12_m18relax_v1,event_trade_union_window_meta_selector_full20_2026_frozen_2025select_s3s6s12_m18relax_v1,combined_trades.csv,combined_folds.csv,False,True,ok,675,0.5051851851851852,1.2529887765317844,15.938569684259097,116,0.6385185185185185,0.75,217,0.5161290322580645,1.378737481231074,6.838386563702786,40,0.6497695852534562,0.75,201,0.4925373134328358,1.1992433887195033,3.909624194074048,19,0.6417910447761194,0.5,257,0.5058365758754864,1.2049741104456022,5.190558926482265,49,0.6264591439688716,0.5,False
