ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,selected_daily_order,source_stream,source_file,candidate_id
SPXW,20260512,202605,10:30,630,zero_dte,PUT,0.0396035770095808,-0.3617990286500874,0.0396035770095808,-0.6,0.743167664115203,0.743167664115203,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,115
SPY,20260512,202605,10:55,655,zero_dte,PUT,0.3295107710586,-0.4319329811737178,0.3295107710586,-0.6,0.9852940268995054,0.9852940268995054,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,187
SPY,20260512,202605,11:25,685,zero_dte,PUT,0.559668562462647,-0.31735631364515,0.559668562462647,0.5572289520016713,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,186
SPXW,20260513,202605,10:05,605,zero_dte,PUT,0.0649917109586656,0.0458963860692899,0.0649917109586656,0.3101217248382582,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,116
QQQ,20260513,202605,10:25,625,zero_dte,PUT,0.2598849709586779,0.0769012579747472,0.2598849709586779,0.405555610009183,-0.6,-0.6,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,174
QQQ,20260513,202605,10:35,635,zero_dte,PUT,0.3637605747952022,0.1071274449018667,0.3637605747952022,0.259090846038063,-0.6,-0.6,thr0.000_maxday3,202605,d35,1,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,175
SPXW,20260513,202605,10:35,635,zero_dte,PUT,0.1505869459237117,-0.0495839137095269,0.1505869459237117,0.4214150833604657,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,117
SPY,20260513,202605,10:35,635,zero_dte,PUT,0.1663300982837184,-0.0437319983571698,0.1663300982837184,0.9254386405205136,-0.6,-0.6,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,190
SPY,20260513,202605,11:40,700,zero_dte,PUT,0.2482154334799609,-0.0011867896488185,0.2482154334799609,0.7261904981536396,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,189
SPY,20260513,202605,12:50,770,zero_dte,CALL,0.1485698759637015,0.1485698759637015,-0.3316949402079676,0.5204918321118941,-0.6,0.5204918321118941,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,191
SPXW,20260514,202605,10:00,600,zero_dte,PUT,0.2465231734044584,-0.1529452529575948,0.2465231734044584,1.2310811635610222,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,118
SPY,20260514,202605,10:05,605,zero_dte,PUT,0.4185437805973283,-0.3184893907444684,0.4185437805973283,0.6107594793451427,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,192
QQQ,20260514,202605,10:20,620,zero_dte,PUT,0.065849539591877,-0.3189535752622293,0.065849539591877,0.5020659658868343,-0.6,-0.6,thr0.000_maxday3,202605,d35,1,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,176
QQQ,20260514,202605,10:30,630,zero_dte,PUT,0.2946384306413447,-0.081693236398228,0.2946384306413447,0.3549382080121153,-0.6,-0.6,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,177
SPXW,20260514,202605,10:30,630,zero_dte,CALL,-0.159548977402627,-0.159548977402627,-0.4266359785833845,1.097445277018377,-0.6,1.097445277018377,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,119
SPY,20260514,202605,10:35,635,zero_dte,PUT,0.1291391614100445,0.008107013811968,0.1291391614100445,1.3005618173175204,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,193
SPY,20260514,202605,11:05,665,zero_dte,CALL,0.1274724909975257,0.1274724909975257,-0.3482442615075979,0.3940679181824178,-0.6,0.3940679181824178,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,194
QQQ,20260515,202605,10:00,600,zero_dte,PUT,0.1459970522593862,0.0727503360694739,0.1459970522593862,1.4602803301005336,-0.6,-0.6,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,178
SPXW,20260515,202605,10:00,600,zero_dte,PUT,0.2606127732594933,-0.5519641453870759,0.2606127732594933,0.7175925578436577,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,120
SPY,20260515,202605,10:00,600,zero_dte,PUT,0.1552923287711267,-0.4926161037086268,0.1552923287711267,0.9670542478059944,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,197
SPXW,20260515,202605,10:30,630,zero_dte,PUT,0.160648048925668,-0.5712982694755565,0.160648048925668,-0.6,0.4338709923528856,0.4338709923528856,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,121
QQQ,20260515,202605,10:35,635,zero_dte,PUT,0.5485486574882459,-0.2564873237559337,0.5485486574882459,-0.6,0.2763158588198091,0.2763158588198091,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,179
SPY,20260515,202605,10:45,645,zero_dte,PUT,0.3067111101206992,-0.2700581049889945,0.3067111101206992,0.0148148004246675,0.348746022931532,0.348746022931532,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,196
SPY,20260515,202605,12:45,765,zero_dte,PUT,0.3694604651084988,-0.3025752610737573,0.3694604651084988,0.3675114594732378,-0.6,-0.6,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,195
SPXW,20260518,202605,10:00,600,zero_dte,PUT,0.3502442634358965,-0.2890430275316162,0.3502442634358965,-0.6,0.3157142639160155,0.3157142639160155,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,122
QQQ,20260518,202605,10:05,605,zero_dte,PUT,0.1610888129567168,0.0936626385795959,0.1610888129567168,-0.6,0.7583333250549109,0.7583333250549109,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,180
QQQ,20260518,202605,10:05,605,zero_dte,CALL,0.3603612562984589,0.3603612562984589,-0.1496800780686666,-0.6,0.5815216437094846,-0.6,thr0.000_maxday3,202605,d35,1,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,181
SPY,20260518,202605,10:10,610,zero_dte,PUT,0.2838722717220439,-0.2877379520625763,0.2838722717220439,-0.6,2.150000095367432,2.150000095367432,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,198
SPXW,20260518,202605,10:35,635,zero_dte,PUT,0.1043981868921859,-0.4122003425102676,0.1043981868921859,0.3326666514078775,0.2984428173683227,0.2984428173683227,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,123
SPY,20260518,202605,10:40,640,zero_dte,PUT,0.2282271559528451,-0.0888566738637649,0.2282271559528451,-0.6,0.3382352057271747,0.3382352057271747,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,199
SPY,20260518,202605,11:35,695,zero_dte,PUT,0.1165139672520261,-0.2527571286193086,0.1165139672520261,-0.6,0.4197247676321196,0.4197247676321196,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,200
SPXW,20260519,202605,10:15,615,zero_dte,PUT,0.1469238760052445,-0.5299858223478463,0.1469238760052445,1.2585365481492952,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,124
QQQ,20260519,202605,10:20,620,zero_dte,CALL,0.478608219190143,0.478608219190143,-0.4933846945377981,0.327464843122669,-0.6,0.327464843122669,thr0.000_maxday3,202605,d35,1,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,182
QQQ,20260519,202605,10:25,625,zero_dte,PUT,0.1567746400599449,-0.0706946486218779,0.1567746400599449,0.3029411946200988,-0.6,-0.6,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,183
SPY,20260519,202605,10:30,630,zero_dte,PUT,0.1608310358164927,-0.2780494100456654,0.1608310358164927,0.3420000076293945,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,203
SPXW,20260519,202605,10:45,645,zero_dte,PUT,0.1494280303741051,-0.4066420378569512,0.1494280303741051,0.58607594168849,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,125
SPY,20260519,202605,11:20,680,zero_dte,PUT,0.259947227372112,-0.419135605984041,0.259947227372112,0.2730769936149668,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,202
SPY,20260519,202605,11:55,715,zero_dte,PUT,0.2697557764272029,-0.126097098150333,0.2697557764272029,0.5051020358513416,-0.6,-0.6,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,201
QQQ,20260520,202605,10:05,605,zero_dte,PUT,0.228319903360041,-0.2305300784684444,0.228319903360041,0.9166665010982156,-0.6,-0.6,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,184
SPXW,20260520,202605,10:05,605,zero_dte,PUT,0.3424282491156657,-0.2490981500630943,0.3424282491156657,1.4866666158040365,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,126
SPY,20260520,202605,10:05,605,zero_dte,PUT,0.4563141413719361,-0.4227720410432816,0.4563141413719361,0.7034161198650135,-0.6,-0.6,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,206
QQQ,20260520,202605,10:35,635,zero_dte,PUT,0.2935047576656316,-0.4822792722328075,0.2935047576656316,1.6209678018915952,-0.6,-0.6,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,185
SPXW,20260520,202605,10:35,635,zero_dte,PUT,0.3976337262212432,-0.2270303775843165,0.3976337262212432,0.3560606870660014,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,127
SPY,20260520,202605,10:35,635,zero_dte,PUT,0.473396779698745,-0.4023953625614377,0.473396779698745,0.2839806667989157,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,205
SPY,20260520,202605,11:05,665,zero_dte,PUT,0.543212322136463,-0.4968398802051184,0.543212322136463,1.2236841411801906,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,204
QQQ,20260521,202605,10:00,600,zero_dte,PUT,0.1355938302929803,-0.1298675663089346,0.1355938302929803,-0.6,1.0518869706938565,1.0518869706938565,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,186
SPXW,20260521,202605,10:00,600,zero_dte,PUT,0.2417251073016139,-0.0531275199632193,0.2417251073016139,-0.6,0.4753886297112748,0.4753886297112748,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,128
SPY,20260521,202605,10:00,600,zero_dte,PUT,0.4269089372988666,-0.3986633706962205,0.4269089372988666,-0.6,0.5859374665305943,0.5859374665305943,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,207
QQQ,20260521,202605,10:05,605,zero_dte,CALL,0.0412592461583826,0.0412592461583826,-0.0468393280679108,-0.6,0.9398733823846852,-0.6,thr0.000_maxday3,202605,d35,1,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,187
SPXW,20260521,202605,10:35,635,zero_dte,PUT,0.4875983282023318,-0.5529808175525517,0.4875983282023318,0.2665876503065272,0.2626581854439,0.2626581854439,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,129
SPY,20260521,202605,10:35,635,zero_dte,PUT,0.1896475637951163,-0.4240958828656484,0.1896475637951163,0.5479451585026269,-0.6,-0.6,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,209
SPY,20260521,202605,11:10,670,zero_dte,PUT,0.3851355104124518,-0.4534143219840137,0.3851355104124518,0.3466385586535723,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,208
SPXW,20260522,202605,10:15,615,zero_dte,PUT,0.4354164049569917,-0.4040465758128654,0.4354164049569917,0.3025876841740473,0.2737499475479126,0.2737499475479126,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,130
SPY,20260522,202605,10:15,615,zero_dte,PUT,0.3244740368595832,-0.3890383376894765,0.3244740368595832,0.1129032134017389,0.3156565024091113,0.3156565024091113,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,210
QQQ,20260522,202605,10:25,625,zero_dte,CALL,0.115548996370358,0.115548996370358,0.0591827332809951,0.8076924840374171,-0.6,0.8076924840374171,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,188
QQQ,20260522,202605,10:25,625,zero_dte,PUT,0.3608120088547386,-0.1815631626844119,0.3608120088547386,0.8659420915822778,-0.6,-0.6,thr0.000_maxday3,202605,d35,1,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,189
SPXW,20260522,202605,10:50,650,zero_dte,PUT,0.175114536008439,-0.5254425457386928,0.175114536008439,0.5108217020168708,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,131
SPY,20260522,202605,11:05,665,zero_dte,PUT,0.2627042270073034,-0.2117960775211685,0.2627042270073034,-0.0486891800472765,-0.6,-0.6,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,211
SPY,20260522,202605,11:35,695,zero_dte,CALL,0.1175940231999341,0.1175940231999341,-0.3400031682007253,-0.6,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,212
SPXW,20260526,202605,10:00,600,zero_dte,PUT,0.2161897939444514,0.0081009024689513,0.2161897939444514,0.3268930602067754,0.2714285169328962,0.2714285169328962,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,132
SPY,20260526,202605,10:00,600,zero_dte,PUT,0.2527705674933994,-0.3105932305665178,0.2527705674933994,0.25,0.3124999767169361,0.3124999767169361,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,213
QQQ,20260526,202605,10:25,625,zero_dte,PUT,0.1107669527717554,-0.354220586541651,0.1107669527717554,-0.6,0.254854364437391,0.254854364437391,thr0.000_maxday3,202605,d35,1,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,190
QQQ,20260526,202605,10:30,630,zero_dte,CALL,0.0895446634095373,0.0895446634095373,-0.5247473386720033,0.3774509781005519,0.2625000251457092,0.3774509781005519,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,191
SPXW,20260526,202605,10:30,630,zero_dte,CALL,-0.0625251128828817,-0.0625251128828817,-0.1886762182157398,-0.6,0.3064515992580414,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,133
SPY,20260526,202605,11:15,675,zero_dte,PUT,0.1316424550784666,-0.1611719958319604,0.1316424550784666,-0.6,0.528301973791049,0.528301973791049,thr0.100_maxday3,202605,d65,3,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,215
SPY,20260526,202605,11:50,710,zero_dte,PUT,0.1895422214284804,-0.443029700707049,0.1895422214284804,-0.6,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,214
SPXW,20260527,202605,10:00,600,zero_dte,PUT,0.3740046874816254,-0.4055111111257432,0.3740046874816254,-0.6,0.2519454213318162,0.2519454213318162,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,134
SPY,20260527,202605,10:00,600,zero_dte,PUT,0.3118320209864914,-0.0532650197884395,0.3118320209864914,-0.6,0.393678091620971,0.393678091620971,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,216
QQQ,20260527,202605,10:25,625,zero_dte,CALL,0.1294385954344602,0.1294385954344602,0.0400206263085996,0.30384619616898,-0.6,0.30384619616898,thr0.050_maxday3,202605,d25,0,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,192
QQQ,20260527,202605,10:30,630,zero_dte,PUT,0.4157669013289609,0.317445019086417,0.4157669013289609,-0.1961538496807483,-0.6,-0.6,thr0.400_maxday1,202605,d50,2,SELECTED,"d25,d35,d50",2,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,193
SPXW,20260527,202605,10:30,630,zero_dte,CALL,0.0440681971229434,0.0440681971229434,0.0328503312148355,-0.6,0.3839285311346145,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,135
SPY,20260527,202605,10:30,630,zero_dte,PUT,0.2344819317373696,-0.1483350374571571,0.2344819317373696,-0.6,0.3388888726999726,0.3388888726999726,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,217
SPY,20260527,202605,11:00,660,zero_dte,PUT,0.2081458138449347,-0.1053317993891466,0.2081458138449347,-0.6,-0.6,-0.6,thr0.100_maxday3,202605,d35,1,SELECTED,"d35,d65",3,30,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,218
SPXW,20260528,202605,10:05,605,zero_dte,PUT,0.1267867427832055,-0.00166272737661,0.1267867427832055,2.479729739018011,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,136
