scan_rank,name,dir,eligible_pre2026_selection,test_pass,fold_2026_ok,test_pass_with_lineage,observed_ticker_gates_passed,all_ticker_wilson_lower_passed,strict_pre2026_lineage_candidate,strict_pre2026_lineage_robust_passed,test_wr_min,test_pf_min,test_min_month_min,test_pnl_sum,wilson_min,wilson_min_ticker,select_score,fold_2026_checked,fold_2026_issues,spxw_trades,spxw_wins,spxw_win_rate,spxw_profit_factor,spxw_min_month_trades,spxw_wilson_lower,spxw_wilson_upper,spxw_wilson_lower_passed,spy_trades,spy_wins,spy_win_rate,spy_profit_factor,spy_min_month_trades,spy_wilson_lower,spy_wilson_upper,spy_wilson_lower_passed,qqq_trades,qqq_wins,qqq_win_rate,qqq_profit_factor,qqq_min_month_trades,qqq_wilson_lower,qqq_wilson_upper,qqq_wilson_lower_passed
38,event_option_gate_full20_physics_pooled_2025full_d65_win_fullgrid_call05_minmonth18_v1,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2025full_d65_win_fullgrid_call05_minmonth18_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
39,event_stream_trade_filter_scan_full20_2024select_2025_2026test_tiny_v1,research_papers\JEPA\results\event_stream_trade_filter_scan_full20_2024select_2025_2026test_tiny_v1,False,False,False,False,False,False,False,False,0.41379310344827586,1.1826256469760472,0,3.4268480918306032,0.2307242812760128,QQQ,-1000000000.0,0,fold file missing,58,24,0.41379310344827586,1.1826256469760472,10,0.29628026374083305,0.5420159182914434,False,4,3,0.75,5.0,0,0.30064184258240184,0.9544127391902995,False,5,3,0.6,1.9123252571537794,0,0.2307242812760128,0.882379225767352,False
40,event_option_gate_full20_physics_pooled_2025h2_d80_return_maxday2_v1,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2025h2_d80_return_maxday2_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
41,event_option_gate_full20_physics_pooled_2025full_d80_win_fullgrid_call05_minmonth18_v1,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2025full_d80_win_fullgrid_call05_minmonth18_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
42,event_trade_union_window_meta_selector_full20_2025_frozen_2024select_s3s6s12_m18relax_v1,research_papers\JEPA\results\event_trade_union_window_meta_selector_full20_2025_frozen_2024select_s3s6s12_m18relax_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
43,event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2025h2_2026,False,False,False,False,False,False,False,False,0.3431372549019608,0.5873762550407149,0,-9.901876634963488,0.2582050661604638,SPY,-1000000000.0,12,row7:val_months:after_202512|row8:val_months:after_202512|row9:val_months:after_202512|row18:val_months:after_202512|row19:val_months:after_202512|row20:val_months:after_202512|row29:val_months:after_202512|row30:val_months:after_202512|row31:val_months:after_202512,140,50,0.35714285714285715,0.8861788878227734,22,0.2825610827114282,0.4393549745369755,False,102,35,0.3431372549019608,0.5873762550407149,0,0.2582050661604638,0.43945594157175993,False,211,85,0.4028436018957346,0.9947722958657138,31,0.3389732801766573,0.4701883210102977,False
44,event_option_gate_full20_physics_pooled_2025h2_d35_return_maxday2_v1,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2025h2_d35_return_maxday2_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
45,event_option_gate_full19_physics_pooled_2025h2_d65_win_maxday2_v1,research_papers\JEPA\results\event_option_gate_full19_physics_pooled_2025h2_d65_win_maxday2_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
46,event_option_gate_trailing_liveexit_2024train_2025h2_2026jun_d80_return_v1,research_papers\JEPA\results\event_option_gate_trailing_liveexit_2024train_2025h2_2026jun_d80_return_v1,False,False,False,False,False,False,False,False,0.46938775510204084,0.7330862262806538,17,0.9848132782468024,0.37360956939896406,QQQ,-1000000000.0,12,row7:val_months:after_202512|row8:val_months:after_202512|row9:val_months:after_202512|row19:val_months:after_202512|row20:val_months:after_202512|row21:val_months:after_202512|row31:val_months:after_202512|row32:val_months:after_202512|row33:val_months:after_202512,102,52,0.5098039215686274,1.0840811904353014,19,0.4142102142804601,0.6046859727362758,False,181,98,0.5414364640883977,1.1809162912535744,17,0.4687374980754838,0.6124131274156878,True,98,46,0.46938775510204084,0.7330862262806538,19,0.37360956939896406,0.5674753279554244,False
47,event_option_gate_full20_physics_pooled_2025h2_d65_return_maxday2_v1,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2025h2_d65_return_maxday2_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
48,event_option_gate_full20_physics_pooled_2025h2_d80_win_fullgrid_call05_v1,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2025h2_d80_win_fullgrid_call05_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
49,event_option_gate_trailing_liveexit_2024train_2025h2_2026jun_d80_return_strict_v1,research_papers\JEPA\results\event_option_gate_trailing_liveexit_2024train_2025h2_2026jun_d80_return_strict_v1,False,False,False,False,False,False,False,False,0.35135135135135137,0.4016600684133935,0,-0.9644690366084714,0.2182560713392713,SPXW,-1000000000.0,12,row7:val_months:after_202512|row8:val_months:after_202512|row9:val_months:after_202512|row19:val_months:after_202512|row20:val_months:after_202512|row21:val_months:after_202512|row31:val_months:after_202512|row32:val_months:after_202512|row33:val_months:after_202512,37,13,0.35135135135135137,0.4016600684133935,0,0.2182560713392713,0.5124097687744917,False,82,47,0.573170731707317,1.3232869121269721,0,0.46521208028574057,0.6745805113693667,True,47,28,0.5957446808510638,1.04630514565644,0,0.4534212295011096,0.7235996548079124,True
50,event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_qqq_n120,research_papers\JEPA\results\event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_qqq_n120,False,False,False,False,False,False,False,False,nan,nan,0,nan,nan,,nan,0,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
51,event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_spxw_n120,research_papers\JEPA\results\event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_spxw_n120,False,False,False,False,False,False,False,False,nan,nan,0,nan,nan,,nan,0,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
52,event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_spy_n120,research_papers\JEPA\results\event_option_delta_ranker_rawhist2024_same_side_2025h2_2026jun_candidate_with2025h2_risk5000_spy_n120,False,False,False,False,False,False,False,False,nan,nan,0,nan,nan,,nan,0,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
53,event_option_delta_selector_full20_d80_signal_2025hist_2026janjun_risk5000_v1,research_papers\JEPA\results\event_option_delta_selector_full20_d80_signal_2025hist_2026janjun_risk5000_v1,False,False,False,False,False,False,False,False,nan,nan,0,nan,nan,,nan,0,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
54,event_option_locked_signal_delta_ranker_rawhist2024_same_side_2026janjun_risk5000,research_papers\JEPA\results\event_option_locked_signal_delta_ranker_rawhist2024_same_side_2026janjun_risk5000,False,False,False,False,False,False,False,False,nan,nan,0,nan,nan,,nan,0,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
55,event_option_locked_signal_delta_ranker_same_side_2025h2hist_2026janjun_risk5000,research_papers\JEPA\results\event_option_locked_signal_delta_ranker_same_side_2025h2hist_2026janjun_risk5000,False,False,False,False,False,False,False,False,nan,nan,0,nan,nan,,nan,0,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
56,event_option_locked_signal_delta_selector_same_side_2025h2hist_2026janjun_risk5000,research_papers\JEPA\results\event_option_locked_signal_delta_selector_same_side_2025h2hist_2026janjun_risk5000,False,False,False,False,False,False,False,False,nan,nan,0,nan,nan,,nan,0,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
57,event_option_spy_ptdj_delta_ranker_rawhist2024_2025h2_2026jun_risk5000,research_papers\JEPA\results\event_option_spy_ptdj_delta_ranker_rawhist2024_2025h2_2026jun_risk5000,False,False,False,False,False,False,False,False,nan,nan,0,nan,nan,,nan,0,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
58,event_stream_trade_filter_scan_full20_2024select_2025_2026test_action_windows_v1,research_papers\JEPA\results\event_stream_trade_filter_scan_full20_2024select_2025_2026test_action_windows_v1,False,False,False,False,False,False,False,False,0.0,-1.0,0,0.1953298728607269,0.0,SPY,-1000000000.0,0,fold file missing,7,3,0.42857142857142855,0.32787499411803056,0,0.15821985525146975,0.7495416354723428,False,1,0,0.0,0.0,0,0.0,0.7934506856227626,False,1,1,1.0,nan,0,0.20654931437723745,1.0,False
59,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.999999999999996,0.4410936914056326,SPXW,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,78,43,0.5512820512820513,2.0476190476190474,18,0.4410936914056326,0.6566562768290142,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
60,event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.499999999999996,0.3740548563588971,SPXW,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,197,87,0.4416243654822335,1.3181818181818188,37,0.3740548563588971,0.5114269553394845,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
61,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.899999999999999,0.46052792329276937,SPXW,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,75,43,0.5733333333333334,2.2395833333333335,18,0.46052792329276937,0.6789925798097526,True,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
62,event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.599999999999998,0.4294472560322624,SPXW,-1000000000.0,0,fold file missing,82,44,0.5365853658536586,1.929824561403508,19,0.4294472560322624,0.6404490397952913,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
63,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.499999999999998,0.44731912948308383,SPXW,-1000000000.0,0,fold file missing,79,44,0.5569620253164557,2.095238095238095,19,0.44731912948308383,0.6613221248854566,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
64,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d35max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d35max3_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,9.899999999999997,0.37748186767165937,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,159,72,0.4528301886792453,1.379310344827586,35,0.37748186767165937,0.5304039980738902,False
65,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,9.899999999999997,0.37748186767165937,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,159,72,0.4528301886792453,1.379310344827586,35,0.37748186767165937,0.5304039980738902,False
66,event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.9,0.3703249157290689,QQQ,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,157,70,0.445859872611465,1.3409961685823755,34,0.3703249157290689,0.5239809421968308,False
67,event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.9,0.3703249157290689,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,157,70,0.445859872611465,1.3409961685823755,34,0.3703249157290689,0.5239809421968308,False
68,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d25max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d25max3_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,9.1,0.3714363125029202,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,159,71,0.44654088050314467,1.34469696969697,35,0.3714363125029202,0.5241676686753693,False
69,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.1,0.42326718507834094,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,81,43,0.5308641975308642,1.8859649122807012,19,0.42326718507834094,0.6356662664381767,False,0,0,nan,nan,0,nan,nan,False
