ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,monthly_backfill_role,backfill_min_month_trades,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,runtime_replay_role,event_delta_bucket,event_delta_target
SPY,20231115,202311,10:00,600,zero_dte,PUT,0.4225520121420572,0.2507821482582732,0.4225520121420572,0.5,-0.3,-0.3,thr0.362_maxday1,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,226,0,primary,18,9,10,18,False,primary,primary,25,0.25
QQQ,20231115,202311,10:30,630,zero_dte,PUT,0.3696448106856834,0.2023174140909899,0.3696448106856834,0.5,-0.3,-0.3,thr0.338_maxday2,202311,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,344,0,primary,18,9,21,18,False,primary,primary,25,0.25
QQQ,20231116,202311,10:00,600,zero_dte,PUT,0.363325503216673,0.2582643406996964,0.363325503216673,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,345,0,primary,18,10,22,18,False,primary,primary,25,0.25
SPXW,20231116,202311,10:00,600,zero_dte,PUT,0.3799430859532652,0.2875232768291974,0.3799430859532652,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,261,0,primary,18,10,11,18,False,primary,primary,25,0.25
SPY,20231116,202311,10:00,600,zero_dte,PUT,0.3779779413764839,0.251079250533534,0.3779779413764839,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,227,0,primary,18,10,11,18,False,primary,primary,25,0.25
QQQ,20231116,202311,10:30,630,zero_dte,PUT,0.5028485286144323,0.2673795282731874,0.5028485286144323,-0.3,0.5,0.5,thr0.338_maxday2,202311,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,346,0,primary,18,10,23,18,False,primary,primary,25,0.25
QQQ,20231117,202311,10:15,615,zero_dte,PUT,0.3661748519745011,0.193646137626481,0.3661748519745011,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,615,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,347,0,primary,18,11,24,18,False,primary,primary,25,0.25
QQQ,20231117,202311,13:45,825,zero_dte,CALL,0.3768557728242443,0.3768557728242443,0.1206033454375581,-0.3,0.5,-0.3,thr0.338_maxday2,202311,825,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,348,0,primary,18,11,25,18,False,primary,primary,25,0.25
SPXW,20231117,202311,13:45,825,zero_dte,CALL,0.3708167573132185,0.3708167573132185,0.1283100390447637,0.5,-0.3,0.5,thr0.362_maxday1,202311,825,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,262,0,primary,18,11,12,18,False,primary,primary,25,0.25
SPY,20231117,202311,13:45,825,zero_dte,CALL,0.4164820008613814,0.4164820008613814,0.1182522270277834,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,825,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,228,0,primary,18,11,12,18,False,primary,primary,25,0.25
QQQ,20231120,202311,10:00,600,zero_dte,PUT,0.4388974190200533,0.2269008695505744,0.4388974190200533,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,349,0,primary,18,12,26,18,False,primary,primary,25,0.25
SPXW,20231120,202311,10:00,600,zero_dte,PUT,0.4007521410749424,0.2204883051939405,0.4007521410749424,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,263,0,primary,18,12,13,18,False,primary,primary,25,0.25
SPY,20231120,202311,10:00,600,zero_dte,PUT,0.4221756086208358,0.2358861455144209,0.4221756086208358,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,229,0,primary,18,12,13,18,False,primary,primary,25,0.25
QQQ,20231120,202311,10:30,630,zero_dte,PUT,0.4778576788872509,0.2899651062510842,0.4778576788872509,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,350,0,primary,18,12,27,18,False,primary,primary,25,0.25
QQQ,20231121,202311,10:00,600,zero_dte,PUT,0.3423244545701586,0.162903894323235,0.3423244545701586,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,351,0,primary,18,13,28,18,False,primary,primary,25,0.25
QQQ,20231121,202311,11:15,675,zero_dte,CALL,0.4472806933223357,0.4472806933223357,0.1852033346951732,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,675,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,352,0,primary,18,13,29,18,False,primary,primary,25,0.25
SPXW,20231121,202311,11:15,675,zero_dte,CALL,0.3831152619130616,0.3831152619130616,0.2489436999168555,0.5,-0.3,0.5,thr0.362_maxday1,202311,675,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,264,0,primary,18,13,14,18,False,primary,primary,25,0.25
SPY,20231121,202311,11:15,675,zero_dte,CALL,0.4071795984278578,0.4071795984278578,0.1856198852859822,0.5,-0.3,0.5,thr0.362_maxday1,202311,675,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,230,0,primary,18,13,14,18,False,primary,primary,25,0.25
QQQ,20231122,202311,10:00,600,zero_dte,CALL,0.3869323737008948,0.3869323737008948,0.2981867185994052,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,353,0,primary,18,14,30,18,False,primary,primary,25,0.25
SPXW,20231122,202311,10:00,600,zero_dte,CALL,0.3637196924120821,0.3637196924120821,0.3540839530545064,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,265,0,primary,18,14,15,18,False,primary,primary,25,0.25
QQQ,20231122,202311,10:30,630,zero_dte,PUT,0.4828687080145942,0.2258661148414214,0.4828687080145942,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,354,0,primary,18,14,31,18,False,primary,primary,25,0.25
SPY,20231122,202311,10:30,630,zero_dte,PUT,0.5249888357502521,0.2075469808219001,0.5249888357502521,-0.3,0.5,0.5,thr0.362_maxday1,202311,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,231,0,primary,18,14,15,18,False,primary,primary,25,0.25
SPXW,20231124,202311,11:00,660,zero_dte,PUT,0.3718836446166073,0.3088190278157742,0.3718836446166073,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,660,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,266,0,primary,18,15,16,18,False,primary,primary,25,0.25
SPY,20231124,202311,11:00,660,zero_dte,PUT,0.3738681502839056,0.3027163711409513,0.3738681502839056,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,660,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,232,0,primary,18,15,16,18,False,primary,primary,25,0.25
QQQ,20231127,202311,10:30,630,zero_dte,PUT,0.3450098008391816,0.2604862362817424,0.3450098008391816,0.5,-0.3,-0.3,thr0.338_maxday2,202311,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,355,0,primary,18,16,32,18,False,primary,primary,25,0.25
QQQ,20231127,202311,12:00,720,zero_dte,CALL,0.3683880634850166,0.3683880634850166,0.2881134568241717,0.5,-0.3,0.5,thr0.338_maxday2,202311,720,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,356,0,primary,18,16,33,18,False,primary,primary,25,0.25
SPXW,20231127,202311,12:00,720,zero_dte,CALL,0.3652068519198698,0.3652068519198698,0.223413928793786,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,720,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,267,0,primary,18,16,17,18,False,primary,primary,25,0.25
SPY,20231127,202311,12:00,720,zero_dte,CALL,0.3747035780484466,0.3747035780484466,0.2666710327759864,0.5,-0.3,0.5,thr0.362_maxday1,202311,720,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,233,0,primary,18,16,17,18,False,primary,primary,25,0.25
QQQ,20231128,202311,11:00,660,zero_dte,PUT,0.3753292636088924,0.2602604036304883,0.3753292636088924,0.5,-0.3,-0.3,thr0.338_maxday2,202311,660,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,357,0,primary,18,17,34,18,False,primary,primary,25,0.25
QQQ,20231128,202311,12:00,720,zero_dte,CALL,0.3619139511677204,0.3619139511677204,0.244895660369147,-0.3,0.5,-0.3,thr0.338_maxday2,202311,720,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,358,0,primary,18,17,35,18,False,primary,primary,25,0.25
SPY,20231128,202311,12:30,750,zero_dte,CALL,0.378517823843584,0.378517823843584,0.2007292102188133,0.5,-0.3,0.5,thr0.362_maxday1,202311,750,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,234,0,primary,18,17,18,18,False,primary,primary,25,0.25
SPXW,20231128,202311,14:30,870,zero_dte,PUT,0.3767582757443986,0.2529274457625891,0.3767582757443986,0.5,0.5,0.5,thr0.362_maxday1,202311,870,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,268,0,primary,18,17,18,18,False,primary,primary,25,0.25
QQQ,20231129,202311,10:00,600,zero_dte,PUT,0.3565680203725827,0.1767641199388999,0.3565680203725827,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,359,0,primary,18,18,36,18,False,primary,primary,25,0.25
SPXW,20231129,202311,10:00,600,zero_dte,PUT,0.3693808932933966,0.1681502356459677,0.3693808932933966,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,269,0,primary,18,18,19,18,False,primary,primary,25,0.25
SPY,20231129,202311,10:00,600,zero_dte,PUT,0.434884871459257,0.1802620900232392,0.434884871459257,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,235,0,primary,18,18,19,18,False,primary,primary,25,0.25
QQQ,20231129,202311,10:30,630,zero_dte,PUT,0.3677641517136572,0.321679952559671,0.3677641517136572,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,360,0,primary,18,18,37,18,False,primary,primary,25,0.25
QQQ,20231130,202311,10:00,600,zero_dte,CALL,0.4302171168921166,0.4302171168921166,0.4032550081420537,-0.3,0.5,-0.3,thr0.338_maxday2,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,361,0,primary,18,18,38,18,False,primary,primary,25,0.25
SPXW,20231130,202311,10:00,600,zero_dte,PUT,0.465811174456576,0.2809825674995034,0.465811174456576,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,270,0,primary,18,18,20,18,False,primary,primary,25,0.25
SPY,20231130,202311,10:00,600,zero_dte,PUT,0.4453961564970259,0.3495211411577852,0.4453961564970259,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,236,0,primary,18,18,20,18,False,primary,primary,25,0.25
QQQ,20231130,202311,10:30,630,zero_dte,PUT,0.3774562199375884,0.248467233820071,0.3774562199375884,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,630,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,362,0,primary,18,18,39,18,False,primary,primary,25,0.25
QQQ,20231201,202312,10:00,600,zero_dte,PUT,0.4230428460746386,0.2870923438935889,0.4230428460746386,0.5,-0.3,-0.3,thr0.355_maxday1,202312,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,363,0,primary,18,1,0,18,False,primary,primary,25,0.25
SPXW,20231201,202312,10:00,600,zero_dte,PUT,0.4981465124958159,0.282948463156802,0.4981465124958159,0.5,-0.3,-0.3,thr-999.000_maxday1,202312,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,271,0,primary,18,1,0,18,False,primary,primary,25,0.25
SPY,20231201,202312,10:00,600,zero_dte,PUT,0.4347490416499932,0.3392735983413815,0.4347490416499932,0.5,-0.3,-0.3,thr-999.000_maxday1,202312,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,237,0,primary,18,1,0,18,False,primary,primary,25,0.25
QQQ,20231204,202312,10:00,600,zero_dte,PUT,0.5792376164052796,0.193398794511442,0.5792376164052796,-0.3,-0.3,-0.3,thr0.355_maxday1,202312,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,364,0,primary,18,2,1,18,False,primary,primary,25,0.25
SPXW,20231204,202312,10:00,600,zero_dte,PUT,0.4896782707115188,0.2234776157815665,0.4896782707115188,-0.3,0.5,0.5,thr-999.000_maxday1,202312,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,272,0,primary,18,2,1,18,False,primary,primary,25,0.25
SPY,20231204,202312,10:00,600,zero_dte,PUT,0.5439625964920576,0.2013823636695598,0.5439625964920576,-0.3,0.5,0.5,thr-999.000_maxday1,202312,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,238,0,primary,18,2,1,18,False,primary,primary,25,0.25
QQQ,20231205,202312,10:00,600,zero_dte,PUT,0.5050988884842695,0.1799107842754772,0.5050988884842695,0.5,-0.3,-0.3,thr0.355_maxday1,202312,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,365,0,primary,18,3,2,18,False,primary,primary,25,0.25
SPXW,20231205,202312,10:00,600,zero_dte,PUT,0.6057163383101285,0.1598400905126961,0.6057163383101285,0.5,-0.3,-0.3,thr-999.000_maxday1,202312,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,273,0,primary,18,3,2,18,False,primary,primary,25,0.25
SPY,20231205,202312,10:00,600,zero_dte,PUT,0.5820521618828538,0.1564874168478264,0.5820521618828538,-0.3,-0.3,-0.3,thr-999.000_maxday1,202312,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,239,0,primary,18,3,2,18,False,primary,primary,25,0.25
QQQ,20231206,202312,10:00,600,zero_dte,PUT,0.4640674588653242,0.2434384394507279,0.4640674588653242,0.5,-0.3,-0.3,thr0.355_maxday1,202312,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,366,0,primary,18,4,3,18,False,primary,primary,25,0.25
