ticker,trade_date,expiration,role,kind,path,size_bytes,sha256
QQQ,20230208,20230210,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230210_20230208_greeks.parquet,2677455,b059c66c4f102e097eeaae29d042f0d758b11bd26d3984a72aa5c2361229c314
QQQ,20230208,20230210,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230210_20230208_iv.parquet,1043405,173be380229955aff584b153badf8ec7902d886527033a0bcf72f2667dedf564
QQQ,20230208,20230208,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230208_20230208_greeks.parquet,1464417,773d271abd38307d4b1ccd4811becdf47c3395ba73f47008ba396496482520c2
QQQ,20230208,20230208,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230208_20230208_iv.parquet,772298,b65573b92d71cddff393dc740b8d2dbc743cb36fc7a8f7f24c8f251c93403c7f
QQQ,20230208,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230208.parquet,13128,3818702faf694a5d0c9956a0e6387e7712b06700564520d6cc9cb95269fe17a0
QQQ,20230209,20230210,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230210_20230209_greeks.parquet,2146593,0675ea9475f40eede5749c97cee60d064b076d5e88d6a3b6d114d50b179d9b80
QQQ,20230209,20230210,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230210_20230209_iv.parquet,1055012,50b38ee94cbd95dba24ca0709f82663e1d633aadd771e7e4cac01ecc36927c27
QQQ,20230209,20230209,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230209_20230209_greeks.parquet,1526614,e03eb44c08937eda6cd686561fb538995dea0e6e29c6c675714264d379e61eb5
QQQ,20230209,20230209,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230209_20230209_iv.parquet,830578,4bf1a69e27beafeea6b9c1cfd874fb80eefc7e40bf4085921236534eb7836081
QQQ,20230209,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230209.parquet,14485,85b47049f439d2a95e818e0b9d86d9684453b89699211578512677bba07b4806
QQQ,20230210,20230217,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230217_20230210_greeks.parquet,3315129,a7fcacd915109e2d95f249098283be020efa95cba28baa0f4adb5bff1ad93409
QQQ,20230210,20230217,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230217_20230210_iv.parquet,1274651,e9c779c76d5afb5d63af953e5a6b5f481f4b851fe774c9b5a0e2000718cf927b
QQQ,20230210,20230210,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230210_20230210_greeks.parquet,1690709,236c2785b31f841f43c61ce56511f7c3da0d23d5d0ff79516bc3ceeab968886c
QQQ,20230210,20230210,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230210_20230210_iv.parquet,931135,c161a98a3323a1f43f86f485db8c53e21ab67a9f09431777cbf255ae44326d32
QQQ,20230210,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230210.parquet,12776,08de4c859e64a8ba9371c87f55a57caf47776befdee897f94cbc7d2880821f49
QQQ,20230213,20230217,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230217_20230213_greeks.parquet,3257570,9880c101ba3b0bd0e4a52b40dac3864d111eda109230d4211d8d39b42cc46712
QQQ,20230213,20230217,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230217_20230213_iv.parquet,1215839,9a903d8f2505fbe72b024c938eee0a46dc41124abd561fdf6394de2f2f904b49
QQQ,20230213,20230213,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230213_20230213_greeks.parquet,1452810,83954163fe9c4d84cfadce8d2c6c714903d0dd3890a92bfc94db2d06303c4675
QQQ,20230213,20230213,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230213_20230213_iv.parquet,767491,7c20c26e64ca87f250a3b98435b5a051846bbb393029a370d8e2a32d7e26475a
QQQ,20230213,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230213.parquet,12822,af96a5aab75f74948b4ce9e872390bc0684dd3e4212584501f8d2ae60f8af3b5
QQQ,20230214,20230217,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230217_20230214_greeks.parquet,3077511,32d7d23d907708c5fcbe788f6586b4d05669825f4103df5beb0ea1011de9469e
QQQ,20230214,20230217,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230217_20230214_iv.parquet,1286431,05711e5327434fc9714fbe8ee50af311d1c668932453efc27a5176950be2c193
QQQ,20230214,20230214,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230214_20230214_greeks.parquet,1633878,38b7bda0628e078974b205c1706eee966f006f22d3a852a8f92e2334f207ab19
QQQ,20230214,20230214,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230214_20230214_iv.parquet,842284,16350a5d8592f961ee199e267795057948ac4b25f991729181b9e861b1ca20b7
QQQ,20230214,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230214.parquet,13876,8329d78770af562748d68b193e9b286921e1bfca5c1c0f97f8526b3b33f90ae5
QQQ,20230215,20230217,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230217_20230215_greeks.parquet,2777008,7e46d3b1a77a60bdca8ae8a55b26f932aac26b7527e9ec8d74959d98df8c425c
QQQ,20230215,20230217,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230217_20230215_iv.parquet,1152672,8f29108edc5feec3477f412ca1024497d1f73c02f0862a5bb2e5961acbdcd60b
QQQ,20230215,20230215,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230215_20230215_greeks.parquet,1409053,26fad75673fa1acd8f6b6a66a52a189fea680c7584445098f9ccb8ff20cdb56e
QQQ,20230215,20230215,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230215_20230215_iv.parquet,726187,0dae9f93c5a97f980b1d432490acc24eb721b7fd357e4ca48e1f6916f88f8f19
QQQ,20230215,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230215.parquet,13297,62965396a3b8dcde832693a55cf0a80bbbda907134cc51710cb44998f9b65695
QQQ,20230216,20230217,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230217_20230216_greeks.parquet,2216669,c6e760c6935bad73268ee1babdf68cb23e5af0ae67e3c5517ba420d168931afe
QQQ,20230216,20230217,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230217_20230216_iv.parquet,1103239,e30ed3b303583453a534d4f32f2f13df4e5afae9398cb636f9116097165aaf94
QQQ,20230216,20230216,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230216_20230216_greeks.parquet,1449950,c6c11c73abcaa87a0fbf361b938207737937f7497e1949383f14ba6802148656
QQQ,20230216,20230216,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230216_20230216_iv.parquet,737151,fe5c9cce9e33d3866a35de63bc41cc1b9fc92741ebeb9471c662112f83c34878
QQQ,20230216,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230216.parquet,12853,2afa039331f0522b89e1bbea055b461e6ceca08d5158ce9e66d4d65ac4506f7d
QQQ,20230217,20230224,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230224_20230217_greeks.parquet,2854006,2d7efae129afb8c3c90de87058c28107c72af82e83069f65e6b29b6e3d892235
QQQ,20230217,20230224,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230224_20230217_iv.parquet,1103940,28d5394b9f7de7bc2779f9e7f350859b887850f30c56d76a3917ca3ea82c7dc4
QQQ,20230217,20230217,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230217_20230217_greeks.parquet,1854209,05df2e9aea4de81c4aa7327836af69c7d677d3923ab9c73e8b2a98ade0b5a7f9
QQQ,20230217,20230217,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230217_20230217_iv.parquet,1025377,2eec6eee372d88ca1c4633264bba60b3feb7a2740db3768828c96a13a2750383
QQQ,20230217,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230217.parquet,12815,a77096e47505643d49d83fcc7c4ef020fd00a36f70e7e98e3d7001aa18bceb52
QQQ,20230221,20230224,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230224_20230221_greeks.parquet,2832151,6e616e7bd51f201f2de5c524458be897e357fcfcacc999dd28aaa94c753e3943
QQQ,20230221,20230224,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230224_20230221_iv.parquet,1054718,2044d018c0475bc0b4a97692f7b194b36243a24136cb1eb6d0a2081356c0abee
QQQ,20230221,20230221,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230221_20230221_greeks.parquet,1387336,4a359662e4b8e41c9116e1dbb6cddbcc3f85ed80a49c19824db8863961b2b23f
QQQ,20230221,20230221,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230221_20230221_iv.parquet,697514,f76849d8d72c6dadb74728e526eb032a580dcdee16b59938da1f98c60efb063b
QQQ,20230221,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230221.parquet,13036,22676474408d16bbeacc59af3863e685288420909b3fee48a82b96e246bff86f
QQQ,20230222,20230224,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230224_20230222_greeks.parquet,2586926,08f58b89977d442047d2b8f858c16d358395ed07c12dd8028d7862ccca5c23dd
QQQ,20230222,20230224,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230224_20230222_iv.parquet,1018425,ea912ee2351014d5b13511974cf2a31b240d45750dfcb165dbbd0176811a9ad2
QQQ,20230222,20230222,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230222_20230222_greeks.parquet,1466483,82b1762418a0607486704c6c7d8df924e5f5c434fad06f0e91e4cd6ccaafea12
QQQ,20230222,20230222,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230222_20230222_iv.parquet,718990,5b7d2f362de039dc09f97c08177618e620f8304f4a13ef9563207ae9951349ba
QQQ,20230222,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230222.parquet,12774,cb9f0667ff41dd9fda2df83423869c8e66cdd10c2c6a97dd9fbd4310c467923c
QQQ,20230223,20230224,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230224_20230223_greeks.parquet,2127394,d897ed3bfc86692f6473b61511a10818dc7e44d5c576bbba12256cd7958189ef
QQQ,20230223,20230224,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230224_20230223_iv.parquet,955197,b4489a13b26806a2062212300c4a2e479e527b4580e54586a657a63ce4f5db0f
QQQ,20230223,20230223,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230223_20230223_greeks.parquet,1270765,2a84b015aa707be2ad5a57144f465b5bf448b02c8e7bbc19ac289a9b9f80f95b
QQQ,20230223,20230223,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230223_20230223_iv.parquet,639773,c2fb6a0a6ef1eebb2f91e7a68846ca74fc88496aca8fcadfd47ef9e076f25d26
QQQ,20230223,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230223.parquet,13630,05f3d0fd119871a5ef3b9a1119ddcc62cbde418291eb303c67e5eff7396d4057
QQQ,20230224,20230303,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230303_20230224_greeks.parquet,2655887,15dbc816f3b0d54cd9ee81dedeed2c19935be5b4cbe1ef23b7e19e505413aa5f
QQQ,20230224,20230303,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230303_20230224_iv.parquet,987740,b89351b0cab39041453e28d3ec28b2f15b4760ea91b1f5d9b15d94db9e5af58f
QQQ,20230224,20230224,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230224_20230224_greeks.parquet,1699658,9f10945e32b5eb860ba55aedcff5690a733a328891bc1eebc0937b7602a573df
QQQ,20230224,20230224,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230224_20230224_iv.parquet,899755,452d8c5be21d3de60a9ceba9ba55017234737c7dd86fffcea85ce5b60881a305
QQQ,20230224,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230224.parquet,12047,9405b0b8b1aeaa8b87d6fab83e359b06d8379a806a3ff0b392ba17b5cc033fff
QQQ,20230227,20230303,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230303_20230227_greeks.parquet,2669286,910f805b512c5cd95ad77e5e792d6b433022b31f1af82b63ec865e37ce780a92
QQQ,20230227,20230303,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230303_20230227_iv.parquet,948227,19904f25e9ed00b9f6e8d77e1f70c6e0af0f0df6fa6e7f083580b43faf75b07f
QQQ,20230227,20230227,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230227_20230227_greeks.parquet,1458497,61697cf903ce17aa27c1a41901f84963fc7901bef11ee2a6cd9bee4bcc7b6469
QQQ,20230227,20230227,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230227_20230227_iv.parquet,708270,3496f5be4fd5071cbece1e1aeafdbedca868821ac5b06b23bad672a784b987a4
QQQ,20230227,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230227.parquet,12166,059ac194adaf754a7db68a6f9b68900bd07b13bbd31114310cba42cb934372d2
QQQ,20230228,20230303,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230303_20230228_greeks.parquet,2546174,659584ada8c56e004d95ab29bc57afb84e7b1875228023ae9d6f14f236e17c85
QQQ,20230228,20230303,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230303_20230228_iv.parquet,941620,cb75c847d4fc3e314e6d8ca2c74324904e4d7e9f0dc4ed39b965b07ded6b42f2
QQQ,20230228,20230228,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\02\QQQ_20230228_20230228_greeks.parquet,1403755,b14a18904881a692e04aa55651b7872c7449d6225915ba5b70acaa68878fc303
QQQ,20230228,20230228,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\02\QQQ_20230228_20230228_iv.parquet,714289,9945c3bc946f98a960bbb499f09c77bd086c9b06719683f7670f2d07d46e67b3
QQQ,20230228,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\02\QQQ_20230228.parquet,12549,e0fa3ab713879d86bf27fc79fa9b94eecc1bbd8c67a0abaab5884abd2b8c4d87
QQQ,20230301,20230303,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230303_20230301_greeks.parquet,2409562,9f55ce34a3cd66c9e6c870a20288c4c3ab369c31e10242d0912d6960d9813a4e
QQQ,20230301,20230303,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230303_20230301_iv.parquet,920234,01cdd0ce0b91498818a7bf5b6f674bccd36466d4c9f60a6e038a0e14036b7f36
QQQ,20230301,20230301,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230301_20230301_greeks.parquet,1435140,4fb8367114df5f69dfaf7b698a02e7834786d5c234c2d06a5d58cbf0faa12609
QQQ,20230301,20230301,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230301_20230301_iv.parquet,715052,7e35fe617b760b708a4b28c928e1bce76b19ae18c3989e59fc79acaca4ad71cf
QQQ,20230301,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\03\QQQ_20230301.parquet,12621,7ccf66f18f46cd1620c0673146345040d139834f94c27c3c48a83e9b9e41ee59
QQQ,20230302,20230303,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230303_20230302_greeks.parquet,2081581,d6cbad389058816082569a098334e213bf472f4edc5f0dbba7d4e458f584c004
QQQ,20230302,20230303,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230303_20230302_iv.parquet,875650,5862b2a317d14e1f0b90531a3edeb057f3e4672860da761fac56c97b1078aef8
QQQ,20230302,20230302,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230302_20230302_greeks.parquet,1329651,9a2bd5302f72244f92a2fc0b2b063eb2e78a2ce1caf684b474f46ba120ebd46b
QQQ,20230302,20230302,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230302_20230302_iv.parquet,673540,c8f4d862ab393823cf7d1b27ee02f9a1ee4265d6cedf2a1af488dab4dd2afcda
QQQ,20230302,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\03\QQQ_20230302.parquet,12867,f1c55f5162cf9bf488c44194482b7baeaadc65ea20d731163e7163564af7b072
QQQ,20230303,20230310,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230310_20230303_greeks.parquet,2636154,427ca63009c0761ef4c35284d2fe8c31bb53cbd2d04e7948f281c497384832fb
QQQ,20230303,20230310,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230310_20230303_iv.parquet,995749,93f964565a45b222970993084507838721e390e0a85015f67869c88e1c3eff64
QQQ,20230303,20230303,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230303_20230303_greeks.parquet,1542039,d1d753311571fa8cb3c55b23d91fa268bc72964b7677ed938c71b1397eff5f50
QQQ,20230303,20230303,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230303_20230303_iv.parquet,829486,ca61107e304e28f0fa351235489044e88f89fac98c3d42e1db5992c37ba720ef
QQQ,20230303,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\03\QQQ_20230303.parquet,12896,30cad8014deac9cc00c55d4087d1989f72aed1072371b3ee2af474d09de6dd99
QQQ,20230306,20230310,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230310_20230306_greeks.parquet,2771684,ebbdb29f7ec0d318078e0603e61202723a1f665c1d0d7230095b2914c982902a
QQQ,20230306,20230310,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230310_20230306_iv.parquet,981201,abc0f3d25e140c10d74037790c630148a9cbace1cb6da57f95247cf45b1a81be
QQQ,20230306,20230306,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230306_20230306_greeks.parquet,1244524,2d74d1f03aac19dbd5eac72bebd590a46197d20a84eeb4b057eaf579a3af3b91
QQQ,20230306,20230306,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230306_20230306_iv.parquet,649517,5e834760b70afca30e35a28e7f892eb9ff36c688ffa9dcfe1d9642aa9320c6f4
QQQ,20230306,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\03\QQQ_20230306.parquet,13024,d0550fa2e80f1407b7209ce4473e8a15976a5ac66ebf99e51a341c34d70242c7
QQQ,20230307,20230310,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230310_20230307_greeks.parquet,2658835,fca240f0e6a157918a9671a35a6c78392ae7efd0512af92cde50797d721a82db
QQQ,20230307,20230310,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230310_20230307_iv.parquet,979495,b91ff6c4ef9af965c5bc23a2843d75f7a50d8d5b0e9f5c3999cc7011de9c072f
QQQ,20230307,20230307,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230307_20230307_greeks.parquet,1328938,932ba23b6b5666bfeab26d76cef6c08f8f5449ac234cc2a39a33ac426720a23e
QQQ,20230307,20230307,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230307_20230307_iv.parquet,668024,8d3c625ac0be2e61debc9b9fe2f930439b14d73fe046b8ed48a1a88dd143f4da
QQQ,20230307,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\03\QQQ_20230307.parquet,13182,00e41017ba9482bbdf3fd5ea9824911ed6979f3d9a284fbc06711cd12dba0623
QQQ,20230308,20230310,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230310_20230308_greeks.parquet,2514567,558573481c92b042414667e8fc75ac627d369dc697932bf45fbaa8d2eee79b56
QQQ,20230308,20230310,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230310_20230308_iv.parquet,946159,3b53035164e1af1f4a2c2869bb0f67dc34429a1bc374db6ff08f05b9c79015b4
QQQ,20230308,20230308,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230308_20230308_greeks.parquet,1277718,44dbe3734f1bb1aa52be437330650aabf96cffcec44e28bed4dd37ec4a9c909e
QQQ,20230308,20230308,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230308_20230308_iv.parquet,637635,bd3595b9bd8ef5abba485b3fd228533884e1a1469448186ce546148ba7b5cbe0
QQQ,20230308,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\03\QQQ_20230308.parquet,12471,5720b956095d4e7d8129fd12b5f9841f80d56c76e5de77d26dbd26906da16c36
QQQ,20230309,20230310,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230310_20230309_greeks.parquet,2263448,b230e4cdbfaf94b3e90cfb0692952ba43d7fcbf0f8889e7663f83dcfa0f500fa
QQQ,20230309,20230310,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230310_20230309_iv.parquet,973653,5503d7f11b33dd6bd03aaeffd422de976d5b460481aa12998ae354fd7a4f4733
QQQ,20230309,20230309,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230309_20230309_greeks.parquet,1322923,368f9cfcc45f0994055217a4e9bd8475c8554da59d8644c8f9409115e36277c9
QQQ,20230309,20230309,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230309_20230309_iv.parquet,695070,073729aba1d431548749adad04c6c11153956b8d3bd4a9c77a5fa2412130a6dd
QQQ,20230309,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\03\QQQ_20230309.parquet,14295,38c49d90f2f7463789bf293b81a1fa437ec75e9be375508d466f18c2117275cb
QQQ,20230310,20230317,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230317_20230310_greeks.parquet,3840836,613ef19bb788eb696f2a10144878eaf3207131b16846ded6bc6f88f297fbd58d
QQQ,20230310,20230317,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230317_20230310_iv.parquet,1569222,9b75501581d554aad071847e696f83d75e75623321985842bfc0c2bbd42af69c
QQQ,20230310,20230310,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230310_20230310_greeks.parquet,1823574,f0f982332d6359a40d7f2084b34f5fbd21da68ec10207b70497554d8b97ce92b
QQQ,20230310,20230310,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230310_20230310_iv.parquet,939650,e2b0587220ed8d0ed984b92d31e2eadac8e6a7621f02efc68b63c96bdac788d2
QQQ,20230310,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\03\QQQ_20230310.parquet,14201,000842e65be917496f6c82dc43a080b01ee789e038e2bb1fa6e627a90134fce0
QQQ,20230313,20230317,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230317_20230313_greeks.parquet,3711212,a2a20a7ad392b0b70ccc68e1eb86239c7006bbe47f129ce36b5517a5b5f60199
QQQ,20230313,20230317,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230317_20230313_iv.parquet,1581623,da3a160a8f6fb7f40bb4923c8d64a01b105f37a87e6197e1481deb7fb3548b48
QQQ,20230313,20230313,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230313_20230313_greeks.parquet,1586255,777ad60318577d1f99729fb9944e03272cd619cdc7c9edeec4ea1c324f50f471
QQQ,20230313,20230313,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230313_20230313_iv.parquet,762928,86f58ee44e524786126962e203c7c3bddc5d25361f54f596b8cc469335ee91f8
QQQ,20230313,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\03\QQQ_20230313.parquet,13793,731ffd0ac4f3bdca2589a5bd4b2ae17bcf279bd3b47b2d7c7bba311d66fb24a0
QQQ,20230314,20230317,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230317_20230314_greeks.parquet,3306502,3286bcdb49d6e5522cbc3dea782742b3b7b69f0298eb7cd856e5444502b18cee
QQQ,20230314,20230317,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230317_20230314_iv.parquet,1409672,8c365e190f02b5143f055d4b74d79c97e3fda452ff3c73b25577b0301d4f172a
QQQ,20230314,20230314,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230314_20230314_greeks.parquet,1391281,b88d70f34f735af1a1861d339fde706cc0b7a8dd66433dbd6c5b5d2953d84f97
QQQ,20230314,20230314,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230314_20230314_iv.parquet,679480,18297e7094faa72850b769239b3ddcc5b39dec7878986f3ae01d05f88993a6ac
QQQ,20230314,,spot,underlying,D:\ThetaData\data_underlying_derived\QQQ\2023\03\QQQ_20230314.parquet,13104,4264f6462f12fc57c08e7c447907bc55a410703ca87e827d1b6770d2a4186476
QQQ,20230315,20230317,back,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230317_20230315_greeks.parquet,3253489,1a94cc904d99440a26eb99196f77de4757a6bd8a264b216011311f0d4a59dd29
QQQ,20230315,20230317,back,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230317_20230315_iv.parquet,1437750,3fe92065f354c124507eb17375f6c8885d4c9cff8859a6777073141a04437c18
QQQ,20230315,20230315,front,greeks,D:\ThetaData\data_options\QQQ\greeks\2023\03\QQQ_20230315_20230315_greeks.parquet,1630837,05484e99547b8e1766375483e3ddbfce0d8b5b3c27856af8b5f72c38a2f3d237
QQQ,20230315,20230315,front,iv,D:\ThetaData\data_options\QQQ\iv\2023\03\QQQ_20230315_20230315_iv.parquet,815818,a4f969c9f9e2c096c0a51589e5ba3f1b95db0ea1ed67580a300c1442943e3d7b
